timestamp,date,time,time_period,location,price,last4ccnum,loyaltynum
13/1/2014 7:42,13/1/2014,7:42:00,6am to 8:59am,Hallowed Grounds,3.02,1310,NA
13/1/2014 7:43,13/1/2014,7:43:00,6am to 8:59am,Brew've Been Served,24.18,6816,NA
13/1/2014 7:43,13/1/2014,7:43:00,6am to 8:59am,Hallowed Grounds,13.68,3492,L7814
13/1/2014 7:43,13/1/2014,7:43:00,6am to 8:59am,Brew've Been Served,18.71,4795,L8566
13/1/2014 7:44,13/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,5.85,9405,L3259
13/1/2014 7:53,13/1/2014,7:53:00,6am to 8:59am,Brew've Been Served,19.64,7354,L9254
13/1/2014 7:54,13/1/2014,7:54:00,6am to 8:59am,Hallowed Grounds,19.18,7108,L6544
13/1/2014 7:55,13/1/2014,7:55:00,6am to 8:59am,Coffee Cameleon,17.49,2418,L9018
13/1/2014 7:55,13/1/2014,7:55:00,6am to 8:59am,Brew've Been Served,6.08,5407,NA
13/1/2014 7:56,13/1/2014,7:56:00,6am to 8:59am,Brew've Been Served,9.53,4948,L9406
13/1/2014 7:57,13/1/2014,7:57:00,6am to 8:59am,Brew've Been Served,78.23,3484,NA
13/1/2014 7:57,13/1/2014,7:57:00,6am to 8:59am,Hallowed Grounds,6.32,6691,L6267
13/1/2014 8:00,13/1/2014,8:00:00,6am to 8:59am,Brew've Been Served,13.37,8411,L6110
13/1/2014 8:01,13/1/2014,8:01:00,6am to 8:59am,Kronos Mart,159.06,6816,NA
13/1/2014 8:02,13/1/2014,8:02:00,6am to 8:59am,Coffee Cameleon,4.88,7253,L1682
13/1/2014 8:04,13/1/2014,8:04:00,6am to 8:59am,Brew've Been Served,16.05,4434,L2169
13/1/2014 8:06,13/1/2014,8:06:00,6am to 8:59am,Hallowed Grounds,55.96,2681,NA
13/1/2014 8:07,13/1/2014,8:07:00,6am to 8:59am,Brew've Been Served,11.49,1286,L3572
13/1/2014 8:12,13/1/2014,8:12:00,6am to 8:59am,Coffee Cameleon,17.76,2142,L9637
13/1/2014 8:15,13/1/2014,8:15:00,6am to 8:59am,Abila Airport,3617.47,9220,L4063
13/1/2014 8:21,13/1/2014,8:21:00,6am to 8:59am,Brew've Been Served,13.19,6901,NA
13/1/2014 8:22,13/1/2014,8:22:00,6am to 8:59am,Brew've Been Served,6.69,7819,L5259
13/1/2014 8:23,13/1/2014,8:23:00,6am to 8:59am,Brew've Been Served,19.89,8202,L2343
13/1/2014 8:58,13/1/2014,8:58:00,6am to 8:59am,Kronos Pipe & Irrigation,2892.74,9220,NA
13/1/2014 10:12,13/1/2014,10:12:00,9am to 11:59am,Nationwide Refinery,204.58,9735,L9633
13/1/2014 10:20,13/1/2014,10:20:00,9am to 11:59am,Maximum Iron & Steel,689.85,9220,L4063
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Coffee Shack,4.09,7117,L6417
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,7.93,1415,L7783
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,98.02,9635,NA
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,12.69,7688,L4164
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,18.31,6899,L6267
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,56.4,2540,NA
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,19.56,1877,L3014
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,16.25,8332,L2070
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,5.54,1321,L4149
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,10.37,1874,L4424
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,15.24,9617,L5553
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,18.59,6895,L3366
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Carlyle Chemical Inc.,1718.96,9220,L4063
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,5.22,9241,L3288
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,9.64,8156,L5224
13/1/2014 12:00,13/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,17.52,2463,L6886
13/1/2014 12:11,13/1/2014,12:11:00,12pm to 2:59pm,Abila Airport,4417.03,8642,L2769
13/1/2014 12:27,13/1/2014,12:27:00,12pm to 2:59pm,Hippokampos,17.17,4434,L2169
13/1/2014 12:55,13/1/2014,12:55:00,12pm to 2:59pm,Ouzeri Elian,19.82,9220,L4063
13/1/2014 13:03,13/1/2014,13:03:00,12pm to 2:59pm,Gelatogalore,32.83,8156,L5224
13/1/2014 13:18,13/1/2014,13:18:00,12pm to 2:59pm,U-Pump,55.25,9551,NA
13/1/2014 13:19,13/1/2014,13:19:00,12pm to 2:59pm,Gelatogalore,46.45,8332,NA
13/1/2014 13:20,13/1/2014,13:20:00,12pm to 2:59pm,Abila Zacharo,79.95,6816,NA
13/1/2014 13:21,13/1/2014,13:21:00,12pm to 2:59pm,Abila Zacharo,64.5,1286,L3288
13/1/2014 13:23,13/1/2014,13:23:00,12pm to 2:59pm,Katerina's Cafe,38.98,2418,L9018
13/1/2014 13:24,13/1/2014,13:24:00,12pm to 2:59pm,Hippokampos,35.73,7253,L1682
13/1/2014 13:27,13/1/2014,13:27:00,12pm to 2:59pm,Abila Zacharo,8.72,9683,L7291
13/1/2014 13:28,13/1/2014,13:28:00,12pm to 2:59pm,Hippokampos,30.51,9551,L5777
13/1/2014 13:33,13/1/2014,13:33:00,12pm to 2:59pm,Guy's Gyros,27.49,2540,L5947
13/1/2014 13:34,13/1/2014,13:34:00,12pm to 2:59pm,Katerina's Cafe,26.15,6899,L6267
13/1/2014 13:34,13/1/2014,13:34:00,12pm to 2:59pm,Abila Zacharo,27.3,1321,L4149
13/1/2014 13:34,13/1/2014,13:34:00,12pm to 2:59pm,Hippokampos,59.9,7354,NA
13/1/2014 13:36,13/1/2014,13:36:00,12pm to 2:59pm,Katerina's Cafe,17.21,9405,NA
13/1/2014 13:37,13/1/2014,13:37:00,12pm to 2:59pm,Ouzeri Elian,95.03,4795,NA
13/1/2014 13:39,13/1/2014,13:39:00,12pm to 2:59pm,Guy's Gyros,37.37,2142,L9637
13/1/2014 13:40,13/1/2014,13:40:00,12pm to 2:59pm,Katerina's Cafe,8.29,1874,L4424
13/1/2014 13:40,13/1/2014,13:40:00,12pm to 2:59pm,Guy's Gyros,29.25,2463,L6886
13/1/2014 13:41,13/1/2014,13:41:00,12pm to 2:59pm,Gelatogalore,36.93,1415,L7783
13/1/2014 13:42,13/1/2014,13:42:00,12pm to 2:59pm,Abila Zacharo,11.99,9635,L3191
13/1/2014 13:48,13/1/2014,13:48:00,12pm to 2:59pm,Abila Zacharo,116.32,3853,NA
13/1/2014 13:48,13/1/2014,13:48:00,12pm to 2:59pm,Ouzeri Elian,8.32,1310,L8012
13/1/2014 13:48,13/1/2014,13:48:00,12pm to 2:59pm,Katerina's Cafe,24.26,3492,L7814
13/1/2014 13:50,13/1/2014,13:50:00,12pm to 2:59pm,Hippokampos,91.97,7384,NA
13/1/2014 13:51,13/1/2014,13:51:00,12pm to 2:59pm,Abila Zacharo,17.41,7819,L5259
13/1/2014 13:51,13/1/2014,13:51:00,12pm to 2:59pm,Guy's Gyros,21.03,8411,L6110
13/1/2014 13:52,13/1/2014,13:52:00,12pm to 2:59pm,Katerina's Cafe,29.55,3547,L9362
13/1/2014 13:55,13/1/2014,13:55:00,12pm to 2:59pm,Kalami Kafenion,20.33,5368,L2247
13/1/2014 14:00,13/1/2014,14:00:00,12pm to 2:59pm,Guy's Gyros,38.07,7117,L6417
13/1/2014 14:00,13/1/2014,14:00:00,12pm to 2:59pm,Gelatogalore,36.24,8202,L2343
13/1/2014 14:01,13/1/2014,14:01:00,12pm to 2:59pm,Gelatogalore,117.17,2681,NA
13/1/2014 14:04,13/1/2014,14:04:00,12pm to 2:59pm,Hippokampos,25.09,9617,L5553
13/1/2014 14:06,13/1/2014,14:06:00,12pm to 2:59pm,Ouzeri Elian,29.75,1877,L3014
13/1/2014 14:13,13/1/2014,14:13:00,12pm to 2:59pm,Guy's Gyros,12.76,6901,L9363
13/1/2014 14:21,13/1/2014,14:21:00,12pm to 2:59pm,Hippokampos,26.96,4948,L9406
13/1/2014 14:33,13/1/2014,14:33:00,12pm to 2:59pm,Guy's Gyros,116.87,8129,NA
13/1/2014 16:56,13/1/2014,16:56:00,3pm to 5:59pm,Abila Airport,2228.08,8642,L2769
13/1/2014 19:20,13/1/2014,19:20:00,6pm to 8:59pm,Frydos Autosupply n' More,10000,9551,NA
13/1/2014 19:27,13/1/2014,19:27:00,6pm to 8:59pm,Shoppers' Delight,216.43,3853,L1485
13/1/2014 19:30,13/1/2014,19:30:00,6pm to 8:59pm,Ouzeri Elian,28.75,9551,L5777
13/1/2014 19:41,13/1/2014,19:41:00,6pm to 8:59pm,Frydos Autosupply n' More,188.57,8129,L8328
13/1/2014 19:50,13/1/2014,19:50:00,6pm to 8:59pm,Katerina's Cafe,89.83,3547,NA
13/1/2014 19:59,13/1/2014,19:59:00,6pm to 8:59pm,Frydos Autosupply n' More,64.6,8411,L6110
13/1/2014 19:59,13/1/2014,19:59:00,6pm to 8:59pm,Katerina's Cafe,30.84,6691,NA
13/1/2014 20:09,13/1/2014,20:09:00,6pm to 8:59pm,Guy's Gyros,22.34,7354,L9254
13/1/2014 20:11,13/1/2014,20:11:00,6pm to 8:59pm,Guy's Gyros,20.47,4795,L8566
13/1/2014 20:15,13/1/2014,20:15:00,6pm to 8:59pm,Guy's Gyros,36.89,7384,L3800
13/1/2014 20:18,13/1/2014,20:18:00,6pm to 8:59pm,Guy's Gyros,15.84,7819,L5259
13/1/2014 20:24,13/1/2014,20:24:00,6pm to 8:59pm,Katerina's Cafe,35.7,2142,L9637
13/1/2014 20:33,13/1/2014,20:33:00,6pm to 8:59pm,Katerina's Cafe,91.36,1310,NA
13/1/2014 20:35,13/1/2014,20:35:00,6pm to 8:59pm,Albert's Fine Clothing,288,7688,L4164
13/1/2014 20:35,13/1/2014,20:35:00,6pm to 8:59pm,Hippokampos,29.22,2463,L6886
13/1/2014 20:42,13/1/2014,20:42:00,6pm to 8:59pm,Hippokampos,31.59,1415,L7783
13/1/2014 20:42,13/1/2014,20:42:00,6pm to 8:59pm,Albert's Fine Clothing,49.48,1321,L4149
13/1/2014 20:42,13/1/2014,20:42:00,6pm to 8:59pm,Guy's Gyros,88.57,1286,NA
13/1/2014 20:43,13/1/2014,20:43:00,6pm to 8:59pm,Ouzeri Elian,21.83,2681,L1107
13/1/2014 20:44,13/1/2014,20:44:00,6pm to 8:59pm,Katerina's Cafe,93.57,5407,NA
13/1/2014 20:44,13/1/2014,20:44:00,6pm to 8:59pm,Guy's Gyros,15.55,9683,NA
13/1/2014 20:45,13/1/2014,20:45:00,6pm to 8:59pm,Shoppers' Delight,144.4,6901,L9363
13/1/2014 20:47,13/1/2014,20:47:00,6pm to 8:59pm,Katerina's Cafe,22.24,7253,NA
13/1/2014 20:51,13/1/2014,20:51:00,6pm to 8:59pm,Katerina's Cafe,55.82,7889,NA
13/1/2014 20:59,13/1/2014,20:59:00,6pm to 8:59pm,Guy's Gyros,37.5,7108,L6544
13/1/2014 21:00,13/1/2014,21:00:00,9pm to 11:59pm,Katerina's Cafe,27.59,1874,L4424
13/1/2014 21:08,13/1/2014,21:08:00,9pm to 11:59pm,Guy's Gyros,19.77,5368,L2247
13/1/2014 21:11,13/1/2014,21:11:00,9pm to 11:59pm,Frydos Autosupply n' More,202.05,2418,L9018
13/1/2014 21:12,13/1/2014,21:12:00,9pm to 11:59pm,Hippokampos,31.47,8332,L2070
13/1/2014 21:13,13/1/2014,21:13:00,9pm to 11:59pm,Hippokampos,32.29,7117,L6417
13/1/2014 21:16,13/1/2014,21:16:00,9pm to 11:59pm,Katerina's Cafe,33.11,9405,L3259
13/1/2014 21:27,13/1/2014,21:27:00,9pm to 11:59pm,Hippokampos,99.63,8156,NA
14/1/2014 7:27,14/1/2014,7:27:00,6am to 8:59am,Brew've Been Served,14.67,5368,L2247
14/1/2014 7:31,14/1/2014,7:31:00,6am to 8:59am,Brew've Been Served,4.72,4795,L8566
14/1/2014 7:35,14/1/2014,7:35:00,6am to 8:59am,Hallowed Grounds,10.75,7889,L6119
14/1/2014 7:35,14/1/2014,7:35:00,6am to 8:59am,Brew've Been Served,7.31,7354,L9254
14/1/2014 7:37,14/1/2014,7:37:00,6am to 8:59am,Coffee Cameleon,9.8,3547,L9362
14/1/2014 7:40,14/1/2014,7:40:00,6am to 8:59am,Brew've Been Served,5.87,9683,L7291
14/1/2014 7:42,14/1/2014,7:42:00,6am to 8:59am,Hallowed Grounds,4.59,1310,L8012
14/1/2014 7:44,14/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,16.67,8129,L8328
14/1/2014 7:45,14/1/2014,7:45:00,6am to 8:59am,Brew've Been Served,14.04,4948,L9406
14/1/2014 7:45,14/1/2014,7:45:00,6am to 8:59am,Hallowed Grounds,13,7108,L6544
14/1/2014 7:45,14/1/2014,7:45:00,6am to 8:59am,Brew've Been Served,10.96,3484,L2490
14/1/2014 7:45,14/1/2014,7:45:00,6am to 8:59am,Brew've Been Served,16.53,9405,L3259
14/1/2014 7:48,14/1/2014,7:48:00,6am to 8:59am,Brew've Been Served,6.45,3853,L1485
14/1/2014 7:52,14/1/2014,7:52:00,6am to 8:59am,Coffee Cameleon,11.67,2418,L9018
14/1/2014 7:53,14/1/2014,7:53:00,6am to 8:59am,Coffee Cameleon,15.63,7253,L1682
14/1/2014 7:53,14/1/2014,7:53:00,6am to 8:59am,Brew've Been Served,9.53,8202,L2343
14/1/2014 7:53,14/1/2014,7:53:00,6am to 8:59am,Brew've Been Served,8.24,7384,L3800
14/1/2014 7:53,14/1/2014,7:53:00,6am to 8:59am,Brew've Been Served,3.66,6816,L8148
14/1/2014 7:54,14/1/2014,7:54:00,6am to 8:59am,Hallowed Grounds,19.99,1874,L4424
14/1/2014 7:54,14/1/2014,7:54:00,6am to 8:59am,Hallowed Grounds,50.21,9617,NA
14/1/2014 7:56,14/1/2014,7:56:00,6am to 8:59am,Coffee Cameleon,7.84,2142,L9637
14/1/2014 7:58,14/1/2014,7:58:00,6am to 8:59am,Brew've Been Served,11.94,7819,L5259
14/1/2014 8:03,14/1/2014,8:03:00,6am to 8:59am,Brew've Been Served,3.21,1286,L3572
14/1/2014 8:07,14/1/2014,8:07:00,6am to 8:59am,Brew've Been Served,16.39,5407,L4034
14/1/2014 8:12,14/1/2014,8:12:00,6am to 8:59am,Hallowed Grounds,39.52,3492,NA
14/1/2014 8:12,14/1/2014,8:12:00,6am to 8:59am,Hallowed Grounds,10.65,2681,L1107
14/1/2014 8:13,14/1/2014,8:13:00,6am to 8:59am,Brew've Been Served,11.53,8411,L6110
14/1/2014 8:13,14/1/2014,8:13:00,6am to 8:59am,Brew've Been Served,12.31,6901,L9363
14/1/2014 8:16,14/1/2014,8:16:00,6am to 8:59am,Hallowed Grounds,6.16,6691,L6267
14/1/2014 8:20,14/1/2014,8:20:00,6am to 8:59am,Kronos Mart,58.85,6899,NA
14/1/2014 9:34,14/1/2014,9:34:00,9am to 11:59am,Carlyle Chemical Inc.,3630.57,7792,L5756
14/1/2014 10:03,14/1/2014,10:03:00,9am to 11:59am,Nationwide Refinery,965.72,9735,L9633
14/1/2014 11:01,14/1/2014,11:01:00,9am to 11:59am,Stewart & Sons Fabrication,600.19,3506,NA
14/1/2014 11:45,14/1/2014,11:45:00,9am to 11:59am,Nationwide Refinery,570.95,7792,L5756
14/1/2014 11:55,14/1/2014,11:55:00,9am to 11:59am,Stewart & Sons Fabrication,278.52,9735,L9633
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Coffee Shack,3.63,7117,L6417
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,7.28,1415,L7783
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,19.37,9635,L3191
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,17.14,7688,L4164
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,8.3,2540,L5947
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,14.56,1877,NA
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,11.35,8332,L2070
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,67.82,1321,NA
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,5.9,6895,L3366
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,63.36,9241,NA
14/1/2014 12:00,14/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,95.7,8156,NA
14/1/2014 12:30,14/1/2014,12:30:00,12pm to 2:59pm,Abila Airport,228.41,8642,L2769
14/1/2014 13:00,14/1/2014,13:00:00,12pm to 2:59pm,Nationwide Refinery,1341.01,3506,NA
14/1/2014 13:06,14/1/2014,13:06:00,12pm to 2:59pm,Abila Airport,3379.21,2276,NA
14/1/2014 13:14,14/1/2014,13:14:00,12pm to 2:59pm,Katerina's Cafe,29.12,8156,L5224
14/1/2014 13:17,14/1/2014,13:17:00,12pm to 2:59pm,Hippokampos,36.01,7253,L1682
14/1/2014 13:17,14/1/2014,13:17:00,12pm to 2:59pm,Chostus Hotel,109.54,2540,L5947
14/1/2014 13:21,14/1/2014,13:21:00,12pm to 2:59pm,Katerina's Cafe,34.45,7792,NA
14/1/2014 13:21,14/1/2014,13:21:00,12pm to 2:59pm,Chostus Hotel,113.08,9683,L7291
14/1/2014 13:22,14/1/2014,13:22:00,12pm to 2:59pm,Katerina's Cafe,10.03,6895,L3366
14/1/2014 13:24,14/1/2014,13:24:00,12pm to 2:59pm,Kalami Kafenion,17.38,9635,L3191
14/1/2014 13:24,14/1/2014,13:24:00,12pm to 2:59pm,Kalami Kafenion,15.15,8332,L2070
14/1/2014 13:25,14/1/2014,13:25:00,12pm to 2:59pm,Hippokampos,23.69,7688,NA
14/1/2014 13:32,14/1/2014,13:32:00,12pm to 2:59pm,Gelatogalore,27.26,7384,L3800
14/1/2014 13:32,14/1/2014,13:32:00,12pm to 2:59pm,Gelatogalore,32.82,2142,NA
14/1/2014 13:32,14/1/2014,13:32:00,12pm to 2:59pm,Katerina's Cafe,20.95,7354,L9254
14/1/2014 13:33,14/1/2014,13:33:00,12pm to 2:59pm,Gelatogalore,39.17,2463,L6886
14/1/2014 13:34,14/1/2014,13:34:00,12pm to 2:59pm,Katerina's Cafe,29.1,4795,L8566
14/1/2014 13:35,14/1/2014,13:35:00,12pm to 2:59pm,Abila Zacharo,31.09,8411,L6110
14/1/2014 13:35,14/1/2014,13:35:00,12pm to 2:59pm,Abila Zacharo,15.26,9405,L3259
14/1/2014 13:36,14/1/2014,13:36:00,12pm to 2:59pm,Guy's Gyros,13.27,1415,NA
14/1/2014 13:37,14/1/2014,13:37:00,12pm to 2:59pm,Hippokampos,19.07,3853,L1485
14/1/2014 13:37,14/1/2014,13:37:00,12pm to 2:59pm,Abila Zacharo,10.24,1310,L8012
14/1/2014 13:38,14/1/2014,13:38:00,12pm to 2:59pm,Abila Zacharo,8.41,6816,L8148
14/1/2014 13:40,14/1/2014,13:40:00,12pm to 2:59pm,Ouzeri Elian,107.32,3484,NA
14/1/2014 13:40,14/1/2014,13:40:00,12pm to 2:59pm,Kalami Kafenion,33.13,5407,L4034
14/1/2014 13:41,14/1/2014,13:41:00,12pm to 2:59pm,Ouzeri Elian,79.58,6899,NA
14/1/2014 13:41,14/1/2014,13:41:00,12pm to 2:59pm,Katerina's Cafe,75.46,3547,NA
14/1/2014 13:42,14/1/2014,13:42:00,12pm to 2:59pm,Hippokampos,98.81,7889,NA
14/1/2014 13:42,14/1/2014,13:42:00,12pm to 2:59pm,Kalami Kafenion,23.1,3492,L7814
14/1/2014 13:43,14/1/2014,13:43:00,12pm to 2:59pm,Katerina's Cafe,31.69,6691,L6267
14/1/2014 13:44,14/1/2014,13:44:00,12pm to 2:59pm,Guy's Gyros,16.35,1874,L4424
14/1/2014 13:49,14/1/2014,13:49:00,12pm to 2:59pm,Gelatogalore,70.98,1877,NA
14/1/2014 13:49,14/1/2014,13:49:00,12pm to 2:59pm,Guy's Gyros,38.26,9617,L5553
14/1/2014 13:50,14/1/2014,13:50:00,12pm to 2:59pm,Kalami Kafenion,27.65,4948,L9406
14/1/2014 13:51,14/1/2014,13:51:00,12pm to 2:59pm,Kalami Kafenion,15.27,1321,L4149
14/1/2014 13:51,14/1/2014,13:51:00,12pm to 2:59pm,Ouzeri Elian,62.3,7108,NA
14/1/2014 13:53,14/1/2014,13:53:00,12pm to 2:59pm,Ouzeri Elian,33.67,2681,L1107
14/1/2014 13:57,14/1/2014,13:57:00,12pm to 2:59pm,Gelatogalore,35.97,5368,L2247
14/1/2014 13:57,14/1/2014,13:57:00,12pm to 2:59pm,Hippokampos,17.18,6901,L9363
14/1/2014 13:58,14/1/2014,13:58:00,12pm to 2:59pm,Katerina's Cafe,33.54,7819,L5259
14/1/2014 13:59,14/1/2014,13:59:00,12pm to 2:59pm,Guy's Gyros,50.4,1286,L3288
14/1/2014 14:01,14/1/2014,14:01:00,12pm to 2:59pm,Ouzeri Elian,19.7,7117,L6417
14/1/2014 14:03,14/1/2014,14:03:00,12pm to 2:59pm,Gelatogalore,102.03,8129,NA
14/1/2014 14:03,14/1/2014,14:03:00,12pm to 2:59pm,Abila Zacharo,24.87,4434,L2169
14/1/2014 14:13,14/1/2014,14:13:00,12pm to 2:59pm,Abila Scrapyard,4277.4,2276,L3317
14/1/2014 14:16,14/1/2014,14:16:00,12pm to 2:59pm,Hippokampos,16.73,8202,L2343
14/1/2014 14:21,14/1/2014,14:21:00,12pm to 2:59pm,Carlyle Chemical Inc.,854.88,7792,NA
14/1/2014 15:32,14/1/2014,15:32:00,3pm to 5:59pm,Abila Airport,4918.39,8642,NA
14/1/2014 15:49,14/1/2014,15:49:00,3pm to 5:59pm,Octavio's Office Supplies,131.73,6816,NA
14/1/2014 16:16,14/1/2014,16:16:00,3pm to 5:59pm,Carlyle Chemical Inc.,3470.99,7792,L5756
14/1/2014 16:28,14/1/2014,16:28:00,3pm to 5:59pm,Nationwide Refinery,4429.76,2276,L3317
14/1/2014 19:44,14/1/2014,19:44:00,6pm to 8:59pm,Hippokampos,39.64,1415,L7783
14/1/2014 19:59,14/1/2014,19:59:00,6pm to 8:59pm,Guy's Gyros,94.26,7108,NA
14/1/2014 20:01,14/1/2014,20:01:00,6pm to 8:59pm,Guy's Gyros,23.59,4795,L8566
14/1/2014 20:05,14/1/2014,20:05:00,6pm to 8:59pm,Albert's Fine Clothing,50.77,3484,L2490
14/1/2014 20:09,14/1/2014,20:09:00,6pm to 8:59pm,Katerina's Cafe,91.8,7889,NA
14/1/2014 20:15,14/1/2014,20:15:00,6pm to 8:59pm,Katerina's Cafe,27.67,8129,NA
14/1/2014 20:15,14/1/2014,20:15:00,6pm to 8:59pm,Guy's Gyros,18.11,6816,NA
14/1/2014 20:17,14/1/2014,20:17:00,6pm to 8:59pm,Guy's Gyros,35.12,5368,L2247
14/1/2014 20:17,14/1/2014,20:17:00,6pm to 8:59pm,Katerina's Cafe,36.95,3547,L9362
14/1/2014 20:19,14/1/2014,20:19:00,6pm to 8:59pm,Guy's Gyros,12.96,7384,L3800
14/1/2014 20:19,14/1/2014,20:19:00,6pm to 8:59pm,Katerina's Cafe,31.94,5407,L4034
14/1/2014 20:22,14/1/2014,20:22:00,6pm to 8:59pm,Hippokampos,9.55,2463,L6886
14/1/2014 20:25,14/1/2014,20:25:00,6pm to 8:59pm,Guy's Gyros,10.85,3853,NA
14/1/2014 20:26,14/1/2014,20:26:00,6pm to 8:59pm,Katerina's Cafe,12.65,1874,L4424
14/1/2014 20:29,14/1/2014,20:29:00,6pm to 8:59pm,Guy's Gyros,25.28,7819,L5259
14/1/2014 20:32,14/1/2014,20:32:00,6pm to 8:59pm,Ouzeri Elian,11.86,6899,L6267
14/1/2014 20:33,14/1/2014,20:33:00,6pm to 8:59pm,Frydos Autosupply n' More,42.72,4434,L2169
14/1/2014 20:34,14/1/2014,20:34:00,6pm to 8:59pm,Katerina's Cafe,11.89,3492,L7814
14/1/2014 20:41,14/1/2014,20:41:00,6pm to 8:59pm,Ouzeri Elian,24.06,9241,NA
14/1/2014 20:42,14/1/2014,20:42:00,6pm to 8:59pm,Katerina's Cafe,46.61,8202,NA
14/1/2014 20:43,14/1/2014,20:43:00,6pm to 8:59pm,Frydos Autosupply n' More,146.74,6901,L9363
14/1/2014 20:46,14/1/2014,20:46:00,6pm to 8:59pm,Ouzeri Elian,80.95,2681,NA
14/1/2014 20:48,14/1/2014,20:48:00,6pm to 8:59pm,Hippokampos,43.56,8332,NA
14/1/2014 20:50,14/1/2014,20:50:00,6pm to 8:59pm,Albert's Fine Clothing,228.72,9635,L3191
14/1/2014 20:50,14/1/2014,20:50:00,6pm to 8:59pm,Katerina's Cafe,25.4,8411,L6110
14/1/2014 21:04,14/1/2014,21:04:00,9pm to 11:59pm,Hippokampos,28.45,6895,NA
14/1/2014 21:10,14/1/2014,21:10:00,9pm to 11:59pm,Katerina's Cafe,18.35,9617,L5553
14/1/2014 21:14,14/1/2014,21:14:00,9pm to 11:59pm,Roberts & Sons,223.81,9405,NA
14/1/2014 21:28,14/1/2014,21:28:00,9pm to 11:59pm,Frydos Autosupply n' More,49.21,4948,L9406
14/1/2014 21:31,14/1/2014,21:31:00,9pm to 11:59pm,Hippokampos,22.13,2540,L5947
14/1/2014 21:31,14/1/2014,21:31:00,9pm to 11:59pm,Guy's Gyros,26.14,7354,L9254
15/1/2014 7:33,15/1/2014,7:33:00,6am to 8:59am,Hallowed Grounds,11.98,7889,NA
15/1/2014 7:34,15/1/2014,7:34:00,6am to 8:59am,Brew've Been Served,3.71,7384,L3800
15/1/2014 7:36,15/1/2014,7:36:00,6am to 8:59am,Hallowed Grounds,5.28,9617,L5553
15/1/2014 7:36,15/1/2014,7:36:00,6am to 8:59am,Brew've Been Served,15.5,6816,L8148
15/1/2014 7:39,15/1/2014,7:39:00,6am to 8:59am,Hallowed Grounds,5.95,8129,NA
15/1/2014 7:40,15/1/2014,7:40:00,6am to 8:59am,Brew've Been Served,19.87,9683,L7291
15/1/2014 7:44,15/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,12.17,7108,L6544
15/1/2014 7:45,15/1/2014,7:45:00,6am to 8:59am,Coffee Cameleon,19.93,2142,L9637
15/1/2014 7:45,15/1/2014,7:45:00,6am to 8:59am,Brew've Been Served,11.47,9405,L3259
15/1/2014 7:48,15/1/2014,7:48:00,6am to 8:59am,Brew've Been Served,6.58,7819,L5259
15/1/2014 7:49,15/1/2014,7:49:00,6am to 8:59am,Brew've Been Served,11.23,1286,L3572
15/1/2014 7:50,15/1/2014,7:50:00,6am to 8:59am,Brew've Been Served,19.24,7354,NA
15/1/2014 7:51,15/1/2014,7:51:00,6am to 8:59am,Coffee Cameleon,14.47,3547,L9362
